gene,score,rank
ABHD6,1.8996872620764075e-05,208
PPP1R9A,1.8413710316614905e-05,209
PSMD3,1.7954382959662067e-05,210
PSMD6,1.7954382959662067e-05,210
PSMD8,1.7954382959662067e-05,210
PGAM1,1.5896288627145284e-05,213
VPS26B,1.4447467681185097e-05,214
PPP2R5C,1.3390083795978212e-05,215
PSMC1,1.3366337266969475e-05,216
ARFGEF2,1.3140206813296321e-05,217
ITSN1,1.2683985327683513e-05,218
RABGGTA,1.1673129446061934e-05,219
PSMD7,1.1011902879729386e-05,220
PCYT2,9.67952608878847e-06,221
VPS50,8.643001356744254e-06,222
PSMA4,8.600884089014029e-06,223
ACTR10,7.911863573865006e-06,224
CAMK1D,7.335788229295564e-06,225
PSMA7,7.289984432253922e-06,226
PSMA1,6.4762054551065075e-06,227
PSMA3,6.4762054551065075e-06,227
PSMA5,6.4762054551065075e-06,227
PSMB1,6.4762054551065075e-06,227
PSMD14,6.280338206786631e-06,231
PSMA6,5.3748309462464764e-06,232
PSMB2,4.795413842189914e-06,233
PSMB3,4.795413842189914e-06,233
KALRN,4.721802961727663e-06,235
AP3D1,4.4964282644392e-06,236
ANK3,3.952378172153626e-06,237
MICAL3,3.686414931869892e-06,238
TCP11L1,3.133475317515227e-06,239
VPS35,3.124150321346262e-06,240
NCEH1,2.806714333338044e-06,241
TRAPPC9,2.704645308614206e-06,242
IMPA1,2.2748463920084906e-06,243
ALDH5A1,1.9291144379958063e-06,244
EIF3B,1.8985687670512781e-06,245
VPS52,1.8968292962563382e-06,246
PSMB7,1.8653998412979522e-06,247
EIF3I,1.6651684340818325e-06,248
ACTR1B,1.658879158587643e-06,249
PSMB4,1.6309232464139094e-06,250
PSMD12,1.6309232464139094e-06,250
PSMD4,1.6309232464139094e-06,250
AGAP3,1.6244275308443677e-06,253
EIF3A,1.4726991231212915e-06,254
EIF3C,1.4726991231212915e-06,254
STAM,1.3847534435704206e-06,256
CCT3,1.2846711841384658e-06,257
CCT4,1.2846711841384658e-06,257
CCT5,1.2846711841384658e-06,257
CCT7,1.283369592259906e-06,260
CCT8,1.283369592259906e-06,260
TCP1,1.283369592259906e-06,260
EIF3L,1.2465571528632675e-06,263
EIF3D,1.0581780874239477e-06,264
NAPA,9.724562567902228e-07,265
TRIM3,9.054949490819884e-07,266
PHYHIPL,8.032598547566733e-07,267
CCT2,7.095122128096029e-07,268
EIF3F,7.083966275693362e-07,269
CCT6A,7.061654570888029e-07,270
PAFAH1B1,6.877766520461379e-07,271
MARK1,5.923797388306389e-07,272
ITPKA,5.778780628597038e-07,273
P4HB,5.741592656201307e-07,274
ARPC1A,5.726663180708438e-07,275
RAB10,5.120458293742195e-07,276
CALR,4.958774608442661e-07,277
DCTN6,4.750439777513058e-07,278
RPS5,4.0345395097302434e-07,279
AVL9,3.6143669952967043e-07,280
HSPA5,3.4135878035365055e-07,281
PDIA4,3.3968450891736546e-07,282
YWHAB,3.1680776489064067e-07,283
FARP1,3.11054298115336e-07,284
ERP44,2.8557795331259257e-07,285
RGS14,2.707010222210736e-07,286
COPB1,2.6493607099129285e-07,287
HNRNPA3,2.6419572537597294e-07,288
IDH3G,2.5936102221740674e-07,289
SFPQ,2.5378188962558615e-07,290
PPP1R21,2.2756734285617724e-07,291
HNRNPL,2.108323728641421e-07,292
EIF4A3,2.052530324452956e-07,293
RAB11FIP5,1.9075651620141677e-07,294
CUL2,1.8443422370000254e-07,295
EXOC8,1.8145947815645413e-07,296
WBP2,1.7011460569514992e-07,297
PRKCSH,1.7011460569514992e-07,297
RCN1,1.7011460569514992e-07,297
PIP5K1C,1.5616881287720136e-07,300
MPP2,1.3497447398672403e-07,301
FUS,1.2939590403402468e-07,302
STX7,1.227042213605868e-07,303
CFL2,1.2177464392603687e-07,304
SUCLA2,1.1452347779890661e-07,305
HOMER2,1.0690035175224739e-07,306
GPHN,1.0039408389248953e-07,307
SCRN1,9.109743785647245e-08,308
AUH,8.32883700448383e-08,309
ELAVL1,8.031400863149949e-08,310
ERP29,7.88267121753606e-08,311
VPS51,7.622448250660818e-08,312
WDR48,7.027447396810052e-08,313
DPYSL5,5.7632577486383634e-08,314
HSPA4L,5.6703019784990356e-08,315
CAB39,5.577346208359707e-08,316
STMN1,5.4843432912041524e-08,317
ARHGAP26,4.684884381728131e-08,318
PLP1,4.573339515496508e-08,319
GMFB,4.1643827024736624e-08,320
CCDC6,4.090018725643775e-08,321
EXOC3,3.997058734684502e-08,322
PITPNA,3.0674574510046016e-08,323
LIN7C,2.9001665220221763e-08,324
EXOC5,2.7514400337133465e-08,325
MPI,2.5283285656765197e-08,326
RPL3,2.4539659608036808e-08,327
FKBP1B,2.3052407510580033e-08,328
ACTR2,2.0077705493289024e-08,329
PYGM,1.9520159263222473e-08,330
YWHAE,1.9520159263222473e-08,330
AKAP10,1.8590627869735685e-08,332
PFDN1,1.840474470602761e-08,333
PFDN2,1.840474470602761e-08,333
PFDN5,1.840474470602761e-08,333
PFDN6,1.840474470602761e-08,333
RAB12,1.7847025169481316e-08,337
OTUB1,1.7847025169481316e-08,337
EXOC7,1.7847025169481316e-08,337
COPS4,1.63597525253674e-08,340
CTNNB1,1.3385252066209693e-08,341
ARPC3,1.1897899551578684e-08,342
MRPL15,1.1897899551578684e-08,342
SMAP1,1.1154280829605016e-08,344
LIN7A,1.1154280829605016e-08,344
HNRNPD,1.1154280829605016e-08,344
UQCRB,1.041066210763135e-08,347
EEF2,1.0224669525921236e-08,348
RPN1,1.0224669525921236e-08,348
EVI5L,9.667043385657681e-09,350
SPATA2L,9.295154114473854e-09,351
SNAP47,8.365710622203762e-09,352
VPS53,8.365710622203762e-09,352
COPS2,8.365710622203762e-09,352
MRPL12,8.365710622203762e-09,352
PIP4K2A,7.80799658072351e-09,356
COPS6,7.80799658072351e-09,356
HNRNPF,7.80799658072351e-09,356
FSD1,7.250282539243261e-09,359
ATP2B4,7.250282539243261e-09,359
MDH2,6.692510962421174e-09,361
ETFA,6.692510962421174e-09,361
BAIAP2,5.948898633263267e-09,363
HSPD1,5.948898633263267e-09,363
ARPC5,5.019383221815879e-09,365
SCG2,5.019383221815879e-09,365
RAP1B,5.019383221815879e-09,365
CANX,5.019383221815879e-09,365
DIP2B,4.4616739749474504e-09,369
SNTA1,4.4616739749474504e-09,369
RAB6A,4.4616739749474504e-09,369
BCR,3.903964728079018e-09,372
EIF2S1,3.903964728079018e-09,372
CPT1C,2.9744493166316334e-09,374
HTT,2.9744493166316334e-09,374
CORO1A,2.9744493166316334e-09,374
VPS13A,2.9744493166316334e-09,374
TMX1,2.9744493166316334e-09,374
COPS3,2.9744493166316334e-09,374
MRPL37,2.9744493166316334e-09,374
MRPS31,2.9744493166316334e-09,374
CLTA,2.602643152052679e-09,382
OGDH,2.602643152052679e-09,382
RGS7,2.602643152052679e-09,382
GNB4,2.602643152052679e-09,382
GNAI2,2.602643152052679e-09,382
DTNA,2.602643152052679e-09,382
TIMM10,2.602643152052679e-09,382
TIMM9,2.602643152052679e-09,382
ETFB,2.602643152052679e-09,382
COPS5,2.602643152052679e-09,382
NPM1,2.602643152052679e-09,382
KIF21A,2.2308369874737244e-09,393
ABAT,2.2308369874737244e-09,393
ALDOA,2.2308369874737244e-09,393
APBA2,2.2308369874737244e-09,393
DDHD2,1.6731133567698342e-09,397
CSE1L,1.6731133567698342e-09,397
SNX6,1.6731133567698342e-09,397
SORBS1,1.6731133567698342e-09,397
TANC2,1.6731133567698342e-09,397
TRAPPC6B,7.436059363421486e-10,402
ABCE1,7.436059363421486e-10,402
ATL2,7.436059363421486e-10,402
BRK1,7.436059363421486e-10,402
PRMT8,7.436059363421486e-10,402
PPP5C,7.436059363421486e-10,402
NEBL,7.436059363421486e-10,402
AHCYL2,7.436059363421486e-10,402
PTPN11,7.436059363421486e-10,402
PRKACA,7.436059363421486e-10,402
VAPB,7.436059363421486e-10,402
ALDH9A1,7.436059363421486e-10,402
SNX2,7.436059363421486e-10,402
CSRP1,7.436059363421486e-10,402
RRBP1,7.436059363421486e-10,402
XPO1,7.436059363421486e-10,402
SYNCRIP,7.436059363421486e-10,402
HNRNPLL,7.436059363421486e-10,402
PRDX3,7.436059363421486e-10,402
RAB5A,7.436059363421486e-10,402
VPS16,7.436059363421486e-10,402
MAP1B,1.8590148408553715e-10,423
GART,1.8590148408553715e-10,423
IMPDH2,1.8590148408553715e-10,423
ARL8A,1.8590148408553715e-10,423
ARL8B,1.8590148408553715e-10,423
ABL2,1.8590148408553715e-10,423
SPIRE1,1.8590148408553715e-10,423
CALB2,1.8590148408553715e-10,423
PGM2L1,1.8590148408553715e-10,423
ACTN2,1.8590148408553715e-10,423
TOM1,1.8590148408553715e-10,423
ACACA,1.8590148408553715e-10,423
FASN,1.8590148408553715e-10,423
ACTN1,1.8590148408553715e-10,423
FLNA,1.8590148408553715e-10,423
RHOA,1.8590148408553715e-10,423
RABGAP1,1.8590148408553715e-10,423
CORO1B,1.8590148408553715e-10,423
WDR1,1.8590148408553715e-10,423
TWF2,1.8590148408553715e-10,423
CUL1,1.8590148408553715e-10,423
VTA1,1.8590148408553715e-10,423
PPME1,1.8590148408553715e-10,423
PPP2R2A,1.8590148408553715e-10,423
ARHGEF7,1.8590148408553715e-10,423
CRTC1,1.8590148408553715e-10,423
YWHAQ,1.8590148408553715e-10,423
TBC1D10B,1.8590148408553715e-10,423
CYFIP1,1.8590148408553715e-10,423
DGKI,1.8590148408553715e-10,423
DCLK2,1.8590148408553715e-10,423
DMXL1,1.8590148408553715e-10,423
SLC25A3,1.8590148408553715e-10,423
VDAC1,1.8590148408553715e-10,423
PYGB,1.8590148408553715e-10,423
CNDP2,1.8590148408553715e-10,423
ANP32E,1.8590148408553715e-10,423
RAN,1.8590148408553715e-10,423
ANXA11,1.8590148408553715e-10,423
ANXA7,1.8590148408553715e-10,423
ATP2A2,1.8590148408553715e-10,423
GAP43,1.8590148408553715e-10,423
CLSTN1,1.8590148408553715e-10,423
NEO1,1.8590148408553715e-10,423
ARHGAP32,1.8590148408553715e-10,423
SNX1,1.8590148408553715e-10,423
UBE2N,1.8590148408553715e-10,423
PVALB,1.8590148408553715e-10,423
PRKAR1B,1.8590148408553715e-10,423
VPS26A,1.8590148408553715e-10,423
ATPAF1,1.8590148408553715e-10,423
HIP1R,1.8590148408553715e-10,423
C1QBP,1.8590148408553715e-10,423
ERGIC1,1.8590148408553715e-10,423
LMAN1,1.8590148408553715e-10,423
LRRC59,1.8590148408553715e-10,423
CDK14,1.8590148408553715e-10,423
CRKL,1.8590148408553715e-10,423
RANBP1,1.8590148408553715e-10,423
CSDE1,1.8590148408553715e-10,423
STRAP,1.8590148408553715e-10,423
GMPS,1.8590148408553715e-10,423
TNPO1,1.8590148408553715e-10,423
VAPA,1.8590148408553715e-10,423
DPYSL3,1.8590148408553715e-10,423
TNIK,1.8590148408553715e-10,423
EHD4,1.8590148408553715e-10,423
FLII,1.8590148408553715e-10,423
EIF2S2,1.8590148408553715e-10,423
RPS15,1.8590148408553715e-10,423
EIF4H,1.8590148408553715e-10,423
PDAP1,1.8590148408553715e-10,423
HIBADH,1.8590148408553715e-10,423
TRIM9,1.8590148408553715e-10,423
FGB,1.8590148408553715e-10,423
FGG,1.8590148408553715e-10,423
SRR,1.8590148408553715e-10,423
RAP1A,1.8590148408553715e-10,423
IRGQ,1.8590148408553715e-10,423
LRPAP1,1.8590148408553715e-10,423
MOB4,1.8590148408553715e-10,423
STRN,1.8590148408553715e-10,423
MRPS9,1.8590148408553715e-10,423
NAE1,1.8590148408553715e-10,423
UBA3,1.8590148408553715e-10,423
PIK3C3,1.8590148408553715e-10,423
PIK3R4,1.8590148408553715e-10,423
PSMB5,1.8590148408553715e-10,423
RAB3GAP1,1.8590148408553715e-10,423
RAB3GAP2,1.8590148408553715e-10,423
RAB5C,1.8590148408553715e-10,423
RAPH1,1.8590148408553715e-10,423
TRIO,1.8590148408553715e-10,423
RUVBL1,1.8590148408553715e-10,423
RUVBL2,1.8590148408553715e-10,423
SNX5,1.8590148408553715e-10,423
VPS11,1.8590148408553715e-10,423
VPS18,1.8590148408553715e-10,423
